"Presence","Latitude","Longitude"
0,-103.383799269795,125.42269493686
0,-125.024921726435,-2.08071542903781
0,-77.9286270029843,-117.670259175356
0,-83.5668308660388,-4.02038480853662
0,-116.640779562294,64.2737826984376
0,106.501726340503,134.207631200552
0,80.1406875252724,-52.8209495870396
0,51.7039861530066,-79.3254682491533
0,-181.58066784963,-121.264180499129
0,25.8630249649286,-15.2116251690313
0,-128.298363368958,-146.013427402359
0,128.393594361842,81.4556712005287
0,21.4617851190269,-39.6512016933411
0,-97.1914917230606,-69.4872745475732
0,-161.76101565361,-101.123687443323
0,-166.271933261305,123.694457318634
0,-108.682075981051,45.3339510085061
0,-126.794091798365,5.96065545221791
0,130.041302088648,-36.1519175861031
0,24.9403700232506,108.988752269652
0,166.128489095718,84.3441021349281
0,150.225947890431,133.156615735497
0,-114.952377043664,-46.0666080983356
0,144.331466872245,-84.0068342443556
0,14.65281881392,110.528425564989
0,71.3573160581291,111.900380190928
0,129.275549389422,156.536759128794
0,-77.1320857107639,-120.474194495473
0,77.6439804583788,-110.536362165585
0,60.6641691178083,117.183585914318
0,-146.817636396736,157.383446134627
0,40.8840239048004,-52.928991864901
0,-117.612849269062,83.8169577019289
0,-40.6392210163176,158.886354644783
0,51.8498105928302,157.787716651801
0,-156.555285397917,-168.400541197043
0,15.9106033854187,-2.09146389272064
0,194.41709285602,-49.6587038668804
0,100.499388296157,-96.3325546635315
0,180.044415965676,72.0580565347336
0,100.253989640623,62.6508147176355
0,-111.220147553831,5.11052578920498
0,-12.0631648227572,167.007058213931
0,16.8773044832051,-151.998764141463
0,146.628701500595,64.0095654013567
0,74.1693244315684,91.5796428523026
0,-25.2550609409809,-82.6723977853544
0,-176.356648933142,78.0910075712018
0,140.04858918488,88.3966742036864
0,-186.291049234569,-20.1658940687776
0,-137.112652882934,60.8759015752003
0,-163.585005141795,-104.924905118532
0,109.412573184818,-86.0016360925511
0,-138.518574554473,122.515726981219
0,-146.273095905781,-33.9002996729687
0,-4.03149137273431,-162.642553069163
0,-163.189629372209,125.738781732507
0,-119.457939639688,2.98414257820696
0,-198.102358728647,48.6375441844575
0,-49.4132994674146,53.3587434166111
0,62.9182388074696,-165.32610157039
0,-94.7419931180775,-107.756325385999
0,93.7367276288569,-4.85767674865201
0,-127.511431649327,106.473109214567
0,-116.016443632543,100.107758732047
0,-173.473886866122,57.0230032969266
0,-4.75256750360131,-153.502363692969
0,-186.755931470543,73.0393692338839
0,-9.89550342783332,170.595771057997
0,-124.378816690296,-39.1005014698021
0,5.86907304823399,-96.3488961616531
0,-4.15386082604527,101.278322068974
0,191.441612876952,-156.880798765924
0,-0.921959336847067,-104.33547699824
0,-94.9282576330006,-94.4593477342278
0,-160.543046239763,71.7655920260586
0,186.019254755229,-71.5893330215476
0,184.714077878743,-60.3956525027752
0,-124.606922268867,162.040906173643
0,-84.9354217760265,-96.0480273514986
0,-110.726200509816,21.3223937619478
0,-45.0004425831139,-83.8929693726823
0,-176.206195633858,-117.515154699795
0,-7.73092675954103,-134.711030432954
0,-124.866581149399,-125.02171034459
0,105.997381918132,31.6472970950417
0,-58.7029153481126,-52.727771543432
0,-33.7663863785565,25.6277681514621
0,-104.645873885602,102.535217006225
0,24.5288971811533,170.450331626926
0,18.8447883352637,83.7377734901384
0,102.439822349697,-119.557594966609
0,-172.664320468903,69.2439648625441
0,-49.585182685405,86.8806178169325
0,-93.2886391878128,-76.4418688998558
0,159.06195724383,-44.1240061935969
0,193.655901867896,87.8025693306699
0,-187.340609449893,-67.4939174484462
0,-26.5136478468776,42.9324709996581
0,189.124121051282,-38.5105798416771
0,-106.997039075941,76.7879444709979
0,-102.905241306871,-80.1300382404588
0,-163.423501793295,-47.6797685888596
0,61.8390377610922,34.9450811231509
0,4.84440503641963,-167.324814891908
0,-95.6622122786939,56.8303377088159
0,24.1330579854548,-146.176696678158
0,-18.1680770590901,157.479130588472
0,-126.904638763517,66.5409382036887
0,90.5457439832389,159.145055753179
0,-21.975589171052,-150.270609480795
0,93.6310615390539,-30.0430378923193
0,189.403326995671,146.586586169433
0,-65.7619536854327,-122.662751788739
0,-178.113431017846,-168.711461073253
0,165.587007068098,129.179871927481
0,-12.4293657019734,-121.819259219337
0,126.746832486242,122.997395677958
0,-88.925563916564,128.784058599267
0,60.3449644520879,-59.7132314858027
0,-29.072420950979,-106.801181640476
0,151.163415517658,-113.7625244027
0,189.064792077988,7.41529260529205
0,-78.8185209967196,34.5088194659911
0,166.354265250266,-57.1324872015975
0,111.630435939878,-59.1056120279245
0,-13.2604674436152,-73.8037152145989
0,173.423095140606,140.649164998904
0,78.977414406836,111.42705418868
0,-84.5448010601103,-92.1161095541902
0,189.684884715825,64.1479584109038
0,-173.019880894572,-88.0828772718087
0,55.6647134013474,106.432529848535
0,172.382166795433,-165.226275920868
0,85.8639389276505,128.188633332029
0,47.7442903444171,-147.236758836079
0,-57.0750448852777,42.5415661022998
0,-72.7297932840884,23.6225989717059
0,-109.006484784186,-0.263339751400054
0,118.798202462494,56.2357510626316
0,-10.6434700079262,79.5338071370497
0,-164.332883246243,-24.3007778003812
0,159.283970762044,123.762912217062
0,97.4906074814498,-160.082423004787
0,36.6115124896169,143.13976921374
0,86.4093296229839,-162.70675512962
0,-97.9579706676304,-95.3568821004592
0,155.340913869441,46.7595456819981
0,173.257872089744,29.4307487155311
0,124.448044225574,146.507106553763
0,-55.0767619162798,-99.9423234071583
0,157.926063425839,-92.8206145577133
0,17.963720113039,132.640843496192
0,-52.5853000581264,-31.2937696045265
0,80.1002316176891,-6.65608904557303
0,88.2888750173151,167.736022821628
0,153.685656841844,-96.4883263851516
0,178.846463747323,-127.364147959743
0,62.4899789690971,103.678672534879
0,127.239263337106,-142.065002925228
0,-129.742693249136,57.4035345064476
0,-196.29959994927,167.055963242892
0,-68.9632684923708,-157.80364227714
0,98.0028224177659,-131.089488968719
0,112.257566396147,40.6520926463418
0,105.843056831509,-48.0220506596379
0,-194.580993521959,-122.976846869569
0,-49.08542400226,-78.5729056387208
0,111.355433426797,101.784242975991
0,181.819062493742,-168.994322062936
0,94.5899200625718,-81.5498705417849
0,30.930909793824,-55.4253700235859
0,180.557942390442,103.698359145783
0,161.54194585979,38.9322337415069
0,157.126859109849,-166.532385796309
0,-132.066898513585,42.6734739169478
0,-135.865115001798,-33.3846784359775
0,113.524147216231,-58.4982983232476
0,143.332197703421,134.21947905561
0,-39.9253463372588,-114.198377139401
0,-55.2132392302155,-95.5559412064031
0,-139.355590566993,15.4118536924943
0,171.054630167782,-12.6680418779142
0,-191.752505581826,118.628269790206
0,-60.7241043820977,161.697979918681
0,-123.554600123316,65.7309303362854
0,-78.5271797329187,140.527285514399
0,-65.9533530473709,-36.1880250670947
0,-63.3779554627836,-2.51907302765176
0,-77.9202442616224,150.674658368807
0,-182.84610491246,132.174691692926
0,67.2142052091658,-28.430123096332
0,25.8988299407065,-5.28295027790591
0,182.55908312276,-2.95063095865771
0,-119.19188676402,-113.301565758884
0,65.0527610443532,82.8351579327136
0,-172.367600072175,1.67924015084282
0,-133.590990211815,39.0031435480341
0,168.496694043279,141.515304003842
0,131.695824302733,174.149965734687
0,-175.213178992271,-51.1366675770842
0,14.0877756290138,-123.947089379653
0,-115.015208628029,-73.873310983181
0,197.357820905745,0.562806539237499
0,-55.5115893483162,34.8983736545779
0,61.9088024832308,-77.0063863648102
0,-146.437543909997,-2.76619300013408
0,173.529575020075,109.928462975658
0,73.5029554925859,-161.55403280165
0,197.477565892041,66.6533613414504
0,-78.2551510259509,-169.407197593246
0,-119.699647463858,-115.915712928399
0,194.234529882669,-99.643890762236
0,-24.5076898485422,0.473863813094795
0,151.341130863875,46.4862043573521
0,191.328248567879,9.87827317556366
0,-197.03795928508,-14.7257164283656
0,76.7098949290812,-169.140174407512
0,90.9144748002291,-69.4959053117782
0,-64.1171624884009,-107.794784526341
0,103.899897634983,19.4173920853063
0,85.0645928643644,144.715121430345
0,-169.275664817542,-93.2670884695835
0,132.778253033757,-52.5989714590833
0,-105.182969942689,18.1178091280162
0,188.042889535427,123.534095305949
0,-9.71136214211583,77.0175716443919
0,120.987512264401,-166.986682736315
0,-47.0004923641682,-103.373357972596
0,-21.4959135279059,111.949398573488
0,71.5015619061887,0.681479363702238
0,53.6848863586783,-140.496239396743
0,-114.806937985122,-103.357903338037
0,186.618771031499,-159.930260751862
0,-140.121914539486,-7.97452129656449
0,56.1400342732668,85.9398537618108
0,-124.513135291636,76.797371970024
0,-171.692637074739,151.710284065921
0,119.504444207996,-77.3993764468469
0,-23.0812816880643,1.06485191034153
0,106.923382077366,-131.025663884357
0,-86.2715221010149,9.18315386632457
0,49.7884356416762,-119.487914773636
0,-43.181534204632,-49.488546831999
0,-110.682421270758,99.6988647570834
0,50.5805906839669,-110.401117876172
0,39.2661615274847,-159.347780693788
0,131.040656473488,125.466856390703
0,147.168686427176,-57.8314529545605
0,157.886882126331,-151.785209465306
0,-46.2711864151061,172.897969938349
0,9.2477167956531,-48.9616066962481
0,109.172352682799,138.402508404106
0,86.9556718505919,-40.2064322307706
0,42.0813540928066,-78.3805618574843
0,-53.2434179447591,-104.80221683858
0,-9.16968751698732,-74.4127995497547
0,191.078463662416,18.5465922998264
0,192.194367572665,71.1589358700439
0,89.6971669979393,110.155303981155
0,-29.0149863809347,58.3699324470945
0,-129.616819508374,-49.710361326579
0,-112.00138553977,32.1710776723921
0,-177.363433409482,85.3133686305955
0,-172.938045859337,-55.4757371591404
0,-97.3281369544566,160.183719261549
0,28.103737346828,131.742093858775
0,152.298197243363,-127.089082128368
0,-148.752490151674,173.31832631724
0,171.767909545451,105.39706134703
0,-149.469459801912,-116.057985548396
0,141.635254584253,-119.272356647998
0,-141.697922162712,-72.3823851952329
0,77.9725859872997,121.975258488674
0,133.836839348078,-9.83645113185048
0,-55.9518121182919,112.99632621929
0,-151.974689867347,-97.8454870218411
0,-6.94073727354407,-52.8505400102586
0,72.78066361323,127.036218631547
0,192.980985157192,-58.008162251208
0,-55.3077547810972,116.994643474463
0,-28.0866555869579,-64.0618503955193
0,-102.589922770858,131.850618398748
0,-143.496005237103,-104.562705410644
0,50.2094075083733,171.900263179559
0,186.84980655089,135.394565535244
0,-59.3624633736908,-30.6013441341929
0,28.8221298716962,-130.242801636923
0,-91.2456654943526,52.5467892247252
0,-80.0605281256139,-163.90258792555
0,32.4887225404382,-162.60941731045
0,102.055938541889,-39.1222161403857
0,-80.702225677669,-59.9440463865176
0,-25.1739853061736,99.2318723769858
0,-56.478508003056,169.387643267401
0,22.5994251668453,-29.9012706778012
0,0.522347446531057,-96.6033779247664
0,49.2966502904892,-9.46778546087444
0,161.285529285669,119.705565769691
0,-168.726333510131,100.302721951157
0,175.499083101749,-60.732012479566
0,-156.483640987426,3.33663559984416
0,197.225966025144,-119.458067736123
0,-185.088738240302,19.4221926224418
0,119.431256875396,61.4802719978616
0,-12.8148671239614,178.754223820288
0,178.322794009,-123.457383578643
0,129.478901252151,-14.3845674046315
0,124.225677922368,76.035341033712
0,129.438702762127,-34.4922031555325
0,-27.1705177612603,-64.6827189414762
0,-189.607750251889,-42.5334421847947
0,71.4728941209614,30.1119817607105
0,172.386265173554,-9.86734320642427
0,-129.775989148766,-141.674592676573
0,35.7582846656442,155.969484669622
0,-27.1978065371513,-108.949993136339
0,-69.1148719750345,-76.3139296835288
0,-169.985645450652,-52.5983021757565
0,183.063240908086,-87.656835692469
0,11.8268623948097,166.301659909077
0,136.590199079365,31.2553615029901
0,102.301537618041,25.5451350077055
0,35.705335624516,25.1328339055181
0,9.21687530353665,-13.7468428281136
0,10.0711597129703,31.1142227449454
0,143.315862491727,-136.194748610724
0,-7.21272230148315,149.984934397507
0,-114.067044109106,64.1916957055219
0,143.878922890872,-30.0796192418784
0,-64.3077598884702,25.6556352088228
0,194.089900702238,27.9659301927313
0,47.3519106395543,-30.939394228626
0,21.6191491112113,108.865030198358
0,-123.221822455525,-130.581663134508
0,164.014720357955,-160.544817515183
0,34.4663435593247,26.0564729291946
0,115.113103669137,47.2378921648487
0,-15.2585891075432,175.790075534023
0,-30.4303260520101,29.3942845496349
0,88.8340501114726,11.2000465462916
0,-134.46043562144,-168.957830271684
0,47.2413221374154,32.1475296234712
0,-7.9187523573637,162.605163764674
0,-119.589693285525,120.920582134277
0,-46.3944454677403,-13.0813574581407
0,-87.2313391417265,-20.0166662968695
0,114.898411650211,-22.9795661452226
0,-74.2608108557761,138.477911527734
0,-91.4272622205317,169.326561242342
0,164.857115317136,73.9764357288368
0,6.53858277946711,120.021967038047
0,-43.9495041966438,-53.0652173841372
0,-130.271170008928,79.4109148043208
0,164.623811934143,-124.9763323972
0,-17.6990089006722,53.7025684327818
0,-141.821024846286,-153.1805800437
0,-67.8838477469981,-165.175976504106
0,96.8351549468935,137.092729897704
0,88.8388143852353,166.193395487498
0,146.910886839032,47.5095595885068
0,-167.645715456456,-144.76540558273
0,-0.318919494748116,-14.9374567135237
0,-190.531358402222,123.202884076163
0,119.042387977242,-169.323572951835
0,-123.860629461706,97.062808398623
0,-172.131367586553,11.9415796315297
0,-94.4853488355875,94.9384070420638
0,-93.1994142942131,134.931572556961
0,-123.794056754559,146.731493792031
0,54.2527830228209,101.046155970544
0,-189.835259784013,-143.815418651793
0,-2.42126835510135,12.8861065208912
0,167.320115026087,-26.8057940574363
0,20.5673777498305,-102.573714095633
0,71.4047864079475,40.4953711503185
0,-198.082021437585,-70.0869823968969
0,-188.843853119761,-126.292486167513
0,-63.324286788702,99.3790046963841
0,-183.891269285232,157.952616638504
0,-95.5301642417908,179.034203705378
0,56.2761995010078,-79.4258748460561
0,-83.6369792930782,-57.3468759353273
0,89.2446106299758,-33.7944353977218
0,4.83119245618582,-150.410856485832
0,170.000741444528,90.3121717227623
0,-96.4356923475862,-52.8290047007613
0,-32.5389020144939,78.9573964267038
0,132.842322997749,-85.9735166584142
0,30.0980739295483,-27.9354613553733
0,-140.601925179362,-130.651777754538
0,20.0277927331626,59.6732553397305
0,-5.18546663224697,-79.3448989791796
0,-159.528989251703,179.381512368564
0,45.7134779542685,-48.141149925068
0,-70.3624970279634,149.399593607523
0,49.8276576399803,130.872830988374
0,-36.5669081918895,156.752619177569
0,139.138578716666,-154.618088742718
0,-123.042548075318,-47.7283435803838
0,157.949646469206,89.1738356859423
0,133.307463582605,132.807633171324
0,-164.517814852297,5.66389793064445
0,46.974125970155,85.7998052681796
0,-97.7314217016101,-25.2976749488153
0,-24.3923874571919,44.2839995678514
0,-182.212900742888,-101.783650105353
0,140.894219651818,-146.582004409283
0,71.1544666439295,-21.3847468537278
0,67.4940386787057,65.0725234136917
0,-79.4192533008754,23.5611686552875
0,193.58906308189,-96.1592802824453
0,105.735256709158,-43.7416365533136
0,-163.853677269071,-113.401433213148
0,-184.113793820143,79.5620356872678
0,51.3019181787968,-118.65288909059
0,89.0244637615979,-110.248086769134
0,99.6088864281774,110.433510709554
0,-12.5407570041716,162.098147133365
0,179.339318908751,18.510532816872
0,-77.6017754338682,-59.1751372255385
0,171.098203957081,53.4316794085316
0,186.505421996117,45.8035131171346
0,157.248181756586,168.47527669277
0,147.543278802186,25.4698349698447
0,-133.794359117746,-134.714702242054
0,-194.042474962771,-130.426757740788
0,-33.8503751903772,147.13075817097
0,150.369470193982,-59.2269500065595
0,-90.3842527419329,100.585712755565
0,47.0616756007075,119.695357426535
0,-53.7120973691344,169.8948093527
0,55.3957168012857,124.666945468634
0,-26.6144948080182,138.189500612207
0,199.397182743996,-117.171843156684
0,-59.4165571033955,59.1752019547857
0,-122.561056166887,106.311313698534
0,33.7956422939897,-158.362337881699
0,57.8893670812249,7.18311713542789
0,28.9832149632275,7.0108628552407
0,155.702417809516,-17.210518992506
0,182.796847820282,4.24551371950656
0,-58.2748376764357,-57.9552137339488
0,89.5643229596317,115.064196807798
0,-49.5243865065277,-153.889400062617
0,-123.996681254357,-141.398541459348
0,-134.272573143244,109.296908469405
0,45.0345325283706,-33.7523120269179
0,84.2837737873197,148.564316770062
0,-64.1164661385119,62.1286123711616
0,-72.8501026518643,-96.6152326250449
0,0.594411883503199,29.890795967076
0,135.481424909085,-85.9047545399517
0,144.164124131203,109.469775233883
0,-142.741070967168,157.114929060917
0,-171.267911978066,30.0371042522602
0,-137.661750242114,-148.093243634794
0,31.2052852474153,164.597098524682
0,90.3864807449281,-87.6076533505693
0,6.21423739939928,-29.126922825817
0,-161.038997024298,-11.7846481897868
0,-174.955398961902,-157.567557778675
0,126.13998837769,-0.229972559027374
0,78.8420028053224,-97.426231012214
0,90.5844621360302,-84.4101445563138
0,68.0035094730556,-117.753081622068
0,-20.5577366985381,41.4115440752357
0,153.177209757268,110.616864841431
0,-139.524157252163,-23.6431279266253
0,5.04180900752544,-166.941442589741
0,-75.9809753857553,26.8400531099178
0,-131.719745043665,85.0293398788199
0,125.797302275896,100.314752345439
0,-164.032584801316,139.493028209545
0,27.4252543225884,40.2986887213774
0,116.117643471807,134.476629639976
0,89.7470363415778,146.903989203274
0,119.999461714178,107.024890412576
0,7.90885137394071,-18.9931943709962
0,199.103083647788,19.6953994059004
0,174.046321026981,79.3609653087333
0,-17.8949305787683,-142.176625416614
0,121.227579005063,-82.8856188384816
0,195.510609820485,155.256491266191
0,191.269636526704,-164.75050609326
0,-97.0070531591773,157.729309152346
0,66.0113637335598,-60.5124547076412
0,-117.200929950923,103.193820484448
0,5.02520818263292,88.1159110297449
0,-114.969936199486,135.42026811745
0,-130.043339077383,-117.253013786394
0,94.6557809598744,-137.564178491011
0,129.409844987094,175.327126397751
0,-154.063486773521,46.661511932034
0,-80.312480032444,-5.59944705339149
0,128.250761702657,114.049951098859
0,-134.055608697236,58.8820964400657
0,0.571624748408794,-131.463829164859
0,-48.2730723917484,-153.918595337309
0,-114.324158523232,-141.234282071237
0,-40.4841803945601,-96.1060292716138
0,-154.429510328919,44.7563177742995
0,-179.429545905441,-92.7563007734716
0,-36.0762314870954,88.5867550689727
0,60.6145136989653,163.77394946292
0,166.773103736341,89.9588558892719
0,163.516075070947,75.6259729457088
0,108.73434394598,-32.9826848511584
0,158.685368020087,-84.6638071746565
0,-25.5864218808711,33.2955102506094
0,-2.81447554007173,-167.56236524554
0,-53.0939008109272,106.11600960372
0,3.29354954883456,-155.327266668901
0,69.6856003254652,138.026442152914
0,-15.4899674467742,50.7814701483585
0,-130.803165212274,-55.7077478547581
0,89.7190576419234,-29.0606177342124
0,145.206445455551,-62.4813741235994
0,-11.1442127265036,-15.9642256726511
0,187.342099659145,11.9922736263834
0,124.079783074558,166.232559930068
0,-98.8710808567703,-62.9038320668042
0,-173.917508870363,51.4200792252086
0,11.4809394814074,42.3151566716842
0,40.1219829916954,-86.1912791896611
0,-198.78484737128,-76.8962095188908
0,22.518106456846,146.582458093762
0,-0.99344328045845,-159.100055897143
0,183.599516842514,10.4641235270537
0,-197.678429540247,-104.825973014813
0,125.405715871602,-28.0121653154492
0,100.898688007146,-43.8249529968016
0,178.844259958714,-137.715567478444
0,82.5753857381642,83.6079971469007
0,139.649203792214,-99.1504697990604
0,93.2156222872436,5.44751837849617
0,128.452167008072,-10.9102120436728
0,-78.5343899391592,179.223731493112
0,94.9132184498012,-157.984394410159
0,-195.593334827572,-45.7372795487754
0,-150.259318388999,-154.159695100971
0,32.0055458694696,-108.649850653019
0,68.1310416199267,97.3283783602528
0,-71.0525462403893,116.467623477802
0,-67.0021470636129,-168.57860323973
0,179.80498932302,-123.38660684647
0,76.4582166448236,98.721074576024
0,-94.2071459256113,-27.0734025910497
0,22.8240781463683,84.8385698464699
0,-42.7964269183576,-27.5765203800984
0,44.1680693998933,-165.180029608309
0,166.774767078459,-101.281615898479
0,-166.292533185333,-52.9119781497866
0,-47.2734820097685,91.2255158601329
0,198.810682352632,38.9974475093186
0,-51.1145891621709,156.288429670967
0,103.510925266892,-74.291629686486
0,63.6564700864255,135.773777491413
0,-2.38958206027746,17.5367938657291
0,-136.457012500614,-71.7025458044372
0,-142.738327477127,-141.044713456649
0,21.9249685294926,34.5983532443643
0,195.534051954746,56.1185590061359
0,-30.3807553835213,26.3485706481151
0,145.970829855651,69.8598215659149
0,81.9276638329029,-125.900007521268
0,-116.434190794826,161.688817508984
0,185.012377519161,173.42131690355
0,136.847434937954,159.400099150371
0,-70.5193129368126,-11.5285536437295
0,71.8714927323163,-10.406732680276
0,-194.688847474754,-18.8346215686761
0,175.208388268948,78.9166955580004
0,-124.667901173234,-89.8927099234425
0,-146.28015300259,156.931775151752
0,-22.4174473434687,47.2872507711872
0,-92.8258379921317,157.656637108885
0,-35.7492059469223,-97.608020522166
0,-5.06397616118193,-15.6507261260413
0,18.1183266453445,120.599041734822
0,-97.3138614557683,-84.060977823101
0,154.590281657875,-23.7480622297153
0,129.829152207822,117.947383488063
0,21.6329763643444,-62.8091623354703
0,32.5139016844332,-19.7128251940012
0,33.5742325522006,-109.927456621081
0,-57.2292615659535,-18.7781079136766
0,49.646823015064,145.007471037097
0,-183.553486783057,109.845269012731
0,11.6307842545211,-11.3893081597053
0,73.9461078308523,-0.0231747678481042
0,106.984019093215,93.7262065894902
0,-133.408595994115,-155.262508760206
0,23.9000441506505,-152.481279119384
0,95.5381966196001,73.0382523220032
0,-162.082448601723,-37.5629990058951
0,-117.02309306711,156.77023698343
0,63.5635268874466,28.0265031452291
0,31.3566067256033,-48.8714764057659
0,150.599896814674,19.6152522182092
0,182.554193679243,40.6627057539299
0,-113.236207608134,-90.081160729751
0,-3.26143763959408,120.190830244683
0,185.311049502343,39.4391974853352
0,61.764816660434,114.771517734043
0,-144.820511434227,-54.7743618069217
0,-11.2132302485406,-163.224650039338
0,-72.1618780866265,-51.7853288608603
0,80.192173179239,130.770685542375
0,22.9043257422745,22.5119818421081
0,109.4945916906,-100.404549883679
0,-42.3064251430333,151.174120239448
0,43.0788680911064,87.8258330584504
0,-14.2811223864555,16.8197151692584
0,39.5079037174582,-30.8855053898878
0,171.571630146354,-168.125427041668
0,155.604060553014,2.21055617555976
0,82.753287255764,126.498803433497
0,-173.194651585072,-79.0866765473038
0,165.219772513956,78.8645554287359
0,103.145446069539,19.6872165962122
0,80.9911431744695,59.8709172871895
0,3.96485859528184,-99.4377347105183
0,-160.56447820738,-98.2474110135809
0,-55.386785697192,-10.7178203458898
0,-12.6599502749741,-37.1551820123568
0,-192.314999736845,-101.525660003535
0,-38.1315276026726,-116.13621623721
0,-71.3388839736581,-127.978308515158
0,-146.205326169729,-122.866840257775
0,-20.944487862289,-122.973136515357
0,109.346268791705,-85.9656563075259
